icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timeStamp
780b8d,CSZ9502 ,China,1583040888.0,1583040888,113.7355,22.7763,792.48,False,107.44,153.56,-5.53,,845.82,5063,False,0,20200301T1634
a0851b,GTI3509 ,United States,1583040888.0,1583040889,-76.9641,37.0271,9784.08,False,245.09,205.22,-3.25,,9509.76,0167,False,0,20200301T1634
89645a,UAE241  ,United Arab Emirates,1583040889.0,1583040889,27.5232,55.5825,10363.2,False,226.97,307.08,0.0,,10035.54,6222,False,0,20200301T1634
770590,ALK102  ,Sri Lanka,1583040762.0,1583040778,78.9071,6.4099,6156.96,False,222.65,53.08,-11.05,,6682.74,7462,False,0,20200301T1634
89645b,UAE8ER  ,United Arab Emirates,1583040889.0,1583040889,9.7551,60.5551,10972.8,False,245.81,291.36,0.0,,10370.82,4546,False,0,20200301T1634
484f6c,TRA121  ,Kingdom of the Netherlands,1583040889.0,1583040889,6.7208,53.9939,11277.6,False,252.42,30.9,0.0,,10767.06,3173,False,0,20200301T1634
872fa0,ANA848  ,Japan,1583040755.0,1583040819,121.9493,22.5559,11887.2,False,284.18,51.62,-0.33,,12573.0,6143,False,0,20200301T1634
896473,,United Arab Emirates,1583040877.0,1583040882,55.3557,25.2539,,True,5.66,300.94,,,,0536,False,0,20200301T1634
896477,UAE6VH  ,United Arab Emirates,1583040699.0,1583040791,49.3003,28.1846,11582.4,False,220.95,321.05,0.0,,12054.84,0501,False,0,20200301T1634
4ca857,LDM69R  ,Ireland,1583040889.0,1583040889,15.6015,47.7144,7025.64,False,194.72,249.27,9.75,,6941.82,4130,False,0,20200301T1634
89646b,FDB326  ,United Arab Emirates,1583040629.0,1583040629,71.4228,30.1968,,True,0.0,92.81,,,,0527,False,0,20200301T1634
406832,VIR22Q  ,United Kingdom,1583040889.0,1583040889,-2.0121,50.7605,6880.86,False,207.89,85.74,-6.18,,6522.72,1412,False,0,20200301T1634
896479,UAE147  ,United Arab Emirates,1583040889.0,1583040889,51.5317,26.5132,11582.4,False,205.08,290.25,0.0,,12123.42,0562,False,0,20200301T1634
896484,UAE151  ,United Arab Emirates,1583040889.0,1583040889,52.435,26.1606,11338.56,False,194.87,296.5,0.33,,11864.34,0571,False,0,20200301T1634
4245ae,SVR192  ,United Kingdom,1583040889.0,1583040889,32.5471,59.2789,8511.54,False,258.82,138.71,7.8,,8138.16,0751,False,0,20200301T1634
a7668a,AAL2097 ,United States,1583040889.0,1583040889,-106.5747,36.4423,9753.6,False,213.5,243.37,0.33,,9799.32,3140,False,0,20200301T1634
318a7c,,Italy,1583040775.0,1583040775,-118.4353,33.9437,,True,0.0,216.56,,,,,False,0,20200301T1634
7c7701,JST764  ,Australia,1583040889.0,1583040889,147.7638,-33.8803,10980.42,False,218.33,258.58,-0.33,,11536.68,4047,False,0,20200301T1634
40688b,BAW6B   ,United Kingdom,1583040499.0,1583040889,-120.6559,39.4954,10668.0,False,274.03,49.49,0.0,,9768.84,3235,False,0,20200301T1634
40688e,,United Kingdom,,1583040702,,,11582.4,False,198.45,281.51,0.0,,12184.38,4720,False,0,20200301T1634
40688d,BAW6W   ,United Kingdom,1583040889.0,1583040890,-2.2862,51.475,6309.36,False,196.69,102.69,-8.13,,5935.98,5430,False,0,20200301T1634
896453,UAE247  ,United Arab Emirates,1583040886.0,1583040889,50.1222,26.6785,8534.4,False,214.3,239.25,0.0,,8869.68,0515,False,0,20200301T1634
a19e61,CPZ6059 ,United States,1583040889.0,1583040889,-118.1562,33.9796,762.0,False,106.14,247.79,0.33,,769.62,3367,False,0,20200301T1634
89644b,UAE505  ,United Arab Emirates,1583040888.0,1583040889,72.2554,19.157,4107.18,False,190.91,278.52,15.61,,4244.34,0314,False,0,20200301T1634
896458,A6EUC   ,United Arab Emirates,1583040874.0,1583040882,55.3781,25.2558,,True,0.39,300.94,,,,,False,0,20200301T1634
896461,ETD36A  ,United Arab Emirates,1583040889.0,1583040889,3.3482,49.316,2948.94,False,130.99,217.5,-3.58,,2804.16,3260,False,0,20200301T1634
896464,ETD48S  ,United Arab Emirates,1583040889.0,1583040889,53.4185,25.5195,7307.58,False,200.53,305.08,-0.33,,7627.62,3425,False,0,20200301T1634
89644f,UAE221  ,United Arab Emirates,1583040888.0,1583040889,6.9323,61.0601,9753.6,False,263.72,288.89,0.0,,9159.24,4543,False,0,20200301T1634
896429,ETD210  ,United Arab Emirates,1583040889.0,1583040889,72.2005,28.4719,11887.2,False,280.51,88.21,0.0,,12268.2,1710,False,0,20200301T1634
a6598e,VOI970  ,United States,1583040889.0,1583040889,-117.4947,33.8902,10370.82,False,169.53,314.26,0.0,,10507.98,7201,False,0,20200301T1634
a2281f,N238VM  ,United States,1583040889.0,1583040889,-87.8747,43.9612,4892.04,False,158.25,187.47,-7.15,,4800.6,1420,False,0,20200301T1634
e84079,GLG8382 ,Ecuador,1583040889.0,1583040889,-63.5716,-16.9658,4297.68,False,162.96,148.82,-3.25,,4610.1,2237,False,0,20200301T1634
4005e3,BAW40F  ,United Kingdom,1583040889.0,1583040889,-1.0443,50.9479,3916.68,False,168.22,33.4,-6.83,,3642.36,5403,False,0,20200301T1634
896434,ABY436  ,United Arab Emirates,1583040884.0,1583040884,55.8841,25.2688,1981.2,False,125.4,255.51,-6.5,,2057.4,4740,False,0,20200301T1634
a703b5,LXJ551  ,United States,1583040864.0,1583040864,-122.3756,37.6213,,True,9.26,300.94,,,,2665,False,0,20200301T1634
02009f,RAM352  ,Morocco,1583040889.0,1583040889,-6.145,35.9911,11582.4,False,228.52,11.69,0.98,,11811.0,6412,False,0,20200301T1634
ad20f4,AAL2390 ,United States,1583039834.0,1583040889,-99.898,33.9561,8534.4,False,216.37,288.43,0.0,,8602.98,2243,False,0,20200301T1634
4005be,BAW72   ,United Kingdom,1583040889.0,1583040889,1.4245,51.7357,6545.58,False,150.61,263.72,-7.15,,6187.44,3220,False,0,20200301T1634
4005bd,BAW9179 ,United Kingdom,1583040889.0,1583040889,-4.1501,55.414,12496.8,False,243.42,153.92,-0.33,,12001.5,6314,False,0,20200301T1634
4005bb,BAW176A ,United Kingdom,1583040889.0,1583040889,-14.6246,52.4813,12496.8,False,280.52,95.26,0.0,,12123.42,5450,False,0,20200301T1634
780b09,CDG2276 ,China,1583040854.0,1583040870,115.3433,24.3247,10995.66,False,167.95,275.45,0.0,,11521.44,0161,False,0,20200301T1634
a63ec1,N501MG  ,United States,1583040889.0,1583040889,-90.3943,39.9873,12192.0,False,227.29,261.54,-0.33,,12184.38,1170,False,0,20200301T1634
8963a9,ETD321  ,United Arab Emirates,1583040889.0,1583040889,52.885,25.5772,7315.2,False,187.14,298.4,0.0,,7627.62,1767,False,0,20200301T1634
ac892e,AAL2281 ,United States,1583040889.0,1583040889,-97.0315,32.761,1798.32,False,126.73,183.03,14.96,,1813.56,2302,False,0,20200301T1634
ab19df,SCX346  ,United States,1583040889.0,1583040889,-93.1769,44.7217,2910.84,False,145.87,314.86,-5.53,,2827.02,1615,False,0,20200301T1634
a8609f,QXE2867 ,United States,1583040728.0,1583040728,-122.2146,43.1118,9753.6,False,226.97,353.1,0.33,,9471.66,1061,False,0,20200301T1634
781209,CXA837  ,China,1583040888.0,1583040889,113.1552,22.1025,10393.68,False,189.51,245.8,0.0,,10949.94,2706,False,0,20200301T1634
a9f67d,CKS823  ,United States,1583040884.0,1583040886,136.6658,33.4637,10058.4,False,288.14,72.44,-2.6,,10218.42,3556,False,0,20200301T1634
a658de,NKS640  ,United States,1583040889.0,1583040889,-115.133,36.0783,,True,13.89,90.0,,,,7303,False,0,20200301T1634
a98051,FFT403  ,United States,1583040889.0,1583040889,-107.1837,38.9743,9144.0,False,226.36,233.13,0.0,,9128.76,1422,False,0,20200301T1634
780b21,CSZ8367 ,China,1583040888.0,1583040888,106.6094,29.7866,9784.08,False,212.63,198.04,0.0,,9997.44,0350,False,0,20200301T1634
484f06,KLM1350 ,Kingdom of the Netherlands,1583040889.0,1583040889,10.2917,51.1209,12192.0,False,209.87,299.52,-0.33,,11849.1,1000,False,0,20200301T1634
780b20,CSZ8792 ,China,1583040889.0,1583040889,113.9309,23.1432,10096.5,False,279.63,48.8,-0.33,,10607.04,6435,False,0,20200301T1634
a70508,N551VL  ,United States,1583040771.0,1583040832,72.954,20.9653,12496.8,False,220.83,2.0,0.33,,13167.36,0333,False,0,20200301T1634
780b1c,CSZ9003 ,China,1583040882.0,1583040882,106.0424,17.4604,9144.0,False,215.47,237.18,0.0,,9677.4,3137,False,0,20200301T1634
c1e57c,SER441  ,Canada,1583040591.0,1583040592,-73.7501,45.464,,True,5.4,357.19,,,,,False,0,20200301T1634
501da8,CTN78M  ,Croatia,1583040858.0,1583040862,19.759,43.2043,7315.2,False,153.59,313.1,-0.65,,7414.26,4321,False,0,20200301T1634
3c60d4,TUI9ET  ,Germany,1583040889.0,1583040889,3.7963,49.7389,10668.0,False,202.1,222.42,0.0,,10317.48,4125,False,0,20200301T1634
3c60d6,TUI39B  ,Germany,1583040889.0,1583040889,-0.9726,47.0163,10668.0,False,211.0,224.21,-0.33,,10355.58,1116,False,0,20200301T1634
addf01,AAL1058 ,United States,1583040852.0,1583040886,-89.0547,35.3231,10668.0,False,254.97,68.46,0.0,,10721.34,2615,False,0,20200301T1634
4ca7d7,AZA9QL  ,Ireland,1583040889.0,1583040889,12.1302,40.7245,7117.08,False,198.19,352.54,-5.2,,7269.48,7013,False,0,20200301T1634
840c60,WAJ804  ,Japan,1583040792.0,1583040795,133.3387,32.3731,11277.6,False,271.78,64.79,0.0,,11559.54,2622,False,0,20200301T1634
76d244,,Singapore,1583040886.0,1583040889,131.9785,31.9158,11353.8,False,271.66,59.5,-2.28,,11620.5,6266,False,0,20200301T1634
76d249,TGW277  ,Singapore,1583040889.0,1583040889,104.0759,0.1391,7033.26,False,195.53,348.93,-14.31,,7604.76,7122,False,0,20200301T1634
abeca0,SKW5769 ,United States,1583040889.0,1583040889,-122.1438,38.7902,7010.4,False,230.26,357.05,0.0,,6918.96,4536,False,0,20200301T1634
4ca7bf,AZA593  ,Ireland,1583040889.0,1583040889,12.5937,43.1864,9425.94,False,213.47,213.0,-10.4,,9525.0,7352,False,0,20200301T1634
800884,FIRETEN4,India,1583040889.0,1583040889,72.8569,19.0974,,True,8.23,132.19,,,,,False,0,20200301T1634
6831d3,        ,Kazakhstan,1583040889.0,1583040889,77.0056,43.3374,,True,10.29,241.88,,,,3550,False,0,20200301T1634
89649e,ETD47N  ,United Arab Emirates,1583040889.0,1583040889,-50.8267,46.3635,11277.6,False,308.19,76.29,0.33,,11056.62,,False,0,20200301T1634
4ca7a4,IBK402  ,Ireland,1583040889.0,1583040889,22.6054,58.9155,10972.8,False,206.33,226.52,0.0,,10500.36,2274,False,0,20200301T1634
0d09d0,AMX001  ,Mexico,1583040623.0,1583040624,-60.7007,33.8087,12184.38,False,305.03,71.72,0.0,,12458.7,,False,0,20200301T1634
a45552,ATN3721 ,United States,1583040670.0,1583040671,-114.2935,43.2272,11887.2,False,258.44,122.65,0.0,,11666.22,6607,False,0,20200301T1634
76d255,TGW476  ,Singapore,1583040889.0,1583040889,100.3819,4.9337,8168.64,False,221.15,324.28,-11.05,,8770.62,2271,False,0,20200301T1634
c1e545,SER316  ,Canada,1583040885.0,1583040885,-73.7471,45.4589,,True,6.69,95.62,,,,,False,0,20200301T1634
78123e,EPA6348 ,China,1583040889.0,1583040889,112.0607,23.2582,6858.0,False,205.03,115.41,-5.2,,7178.04,1527,False,0,20200301T1634
501dd1,CTN456  ,Croatia,1583040889.0,1583040889,15.9929,46.2092,6492.24,False,123.38,323.99,5.2,,6484.62,1000,False,0,20200301T1634
780b63,CXA8428 ,China,1583040889.0,1583040889,111.9711,23.1441,10698.48,False,287.81,102.6,0.0,,11231.88,,False,0,20200301T1634
84bcd4,JJP405  ,Japan,1583040872.0,1583040888,135.8179,34.7784,10972.8,False,181.17,256.2,0.0,,11734.8,2404,False,0,20200301T1634
a86061,NKS1436 ,United States,1583040883.0,1583040887,-67.5914,19.3769,8641.08,False,234.85,123.66,-8.45,,9159.24,4542,False,0,20200301T1634
3c0c9c,TUI2EM  ,Germany,1583040889.0,1583040889,7.0913,47.1243,11277.6,False,198.12,227.74,0.0,,11041.38,2557,False,0,20200301T1634
3c0c9b,TUI96W  ,Germany,1583040889.0,1583040889,-7.4065,43.0298,11277.6,False,208.56,217.18,0.0,,11155.68,1125,False,0,20200301T1634
e06588,ARG1132 ,Argentina,1583040889.0,1583040889,-43.4301,-19.6858,10668.0,False,255.97,31.77,0.0,,11338.56,,False,0,20200301T1634
a1e241,AAY9204 ,United States,1583040889.0,1583040889,-84.8712,39.0635,2941.32,False,131.68,290.35,4.23,,2918.46,4245,False,0,20200301T1634
3965a2,AFR009  ,France,1583040889.0,1583040889,-70.9996,40.9784,10668.0,False,274.32,73.77,0.0,,10264.14,2601,False,0,20200301T1634
88816f,HVN1577 ,Viet Nam,1583040889.0,1583040889,106.5985,19.4211,9372.6,False,248.1,154.98,4.55,,9906.0,4131,False,0,20200301T1634
aad213,AAL62   ,United States,1583040887.0,1583040889,-7.7051,49.2009,10972.8,False,277.02,87.55,0.0,,10629.9,1151,False,0,20200301T1634
4bbc59,HES6813 ,Turkey,1583040889.0,1583040889,16.7777,45.368,10370.82,False,196.87,313.41,0.0,,10294.62,5655,False,0,20200301T1634
3965a9,AFR401  ,France,1583040842.0,1583040888,-19.9297,31.0755,10058.4,False,237.33,32.52,0.0,,10500.36,3156,True,0,20200301T1634
888174,VJC908  ,Viet Nam,1583040889.0,1583040889,120.0223,22.6675,10675.62,False,244.29,20.08,-5.2,,11285.22,5504,False,0,20200301T1634
888175,VJC741  ,Viet Nam,1583040889.0,1583040889,106.9257,17.1187,9121.14,False,251.53,132.93,9.43,,9517.38,4612,False,0,20200301T1634
888173,VJC276  ,Viet Nam,1583040885.0,1583040889,106.9187,19.4834,7094.22,False,227.59,350.24,-10.4,,7475.22,5724,False,0,20200301T1634
888170,HVN1651 ,Viet Nam,1583040889.0,1583040889,106.3892,19.8434,8237.22,False,234.96,154.73,7.48,,8671.56,4125,False,0,20200301T1634
a0a900,UAL349  ,United States,1583040889.0,1583040890,-121.6404,37.97,6050.28,False,237.2,63.6,11.05,,5966.46,5666,False,0,20200301T1634
3965b4,AFR443  ,France,1583040889.0,1583040889,0.5028,47.1555,9144.0,False,275.48,25.08,0.0,,8877.3,1000,False,0,20200301T1634
3965b2,AFR681  ,France,1583040889.0,1583040889,0.5525,49.3322,6987.54,False,247.13,92.27,-9.75,,6675.12,6330,False,0,20200301T1634
aa2bc5,UAL2059 ,United States,1583040889.0,1583040889,-121.9548,37.4929,1882.14,False,89.04,271.66,-2.6,,1859.28,4362,False,0,20200301T1634
c01cb7,WJA2205 ,Canada,1583040888.0,1583040889,-110.3148,50.8303,11582.4,False,218.45,329.27,0.0,,11109.96,,False,0,20200301T1634
840cd8,JJP508  ,Japan,1583040889.0,1583040889,140.7499,35.446,3726.18,False,149.21,359.01,-4.88,,3764.28,2326,False,0,20200301T1634
c023bb,ACA848  ,Canada,1583040605.0,1583040606,-50.0431,47.0,10363.2,False,303.88,80.15,0.0,,10088.88,1624,False,0,20200301T1634
c023c5,ACA56   ,Canada,1583040889.0,1583040889,-71.8407,45.8638,10050.78,False,265.01,71.32,0.0,,9517.38,6327,False,0,20200301T1634
c023c9,ACA858  ,Canada,1583040889.0,1583040889,-79.2863,43.627,3596.64,False,189.46,81.25,9.75,,3406.14,2225,False,0,20200301T1634
ad08ef,AAL221  ,United States,1583040889.0,1583040889,-105.1462,36.4268,11582.4,False,207.4,253.72,0.33,,11673.84,1571,False,0,20200301T1634
a44a22,ATN3342 ,United States,1583040889.0,1583040889,-83.7397,40.0234,11887.2,False,259.95,81.69,0.0,,11711.94,6221,False,0,20200301T1634
e48f50,PPLFS   ,Brazil,1583040669.0,1583040671,-79.6524,25.8201,5158.74,False,190.22,122.74,9.43,,5082.54,7423,False,0,20200301T1634
424401,AFL271  ,United Kingdom,1583040701.0,1583040702,87.7698,23.3325,9144.0,False,229.15,299.15,0.0,,9464.04,0704,False,0,20200301T1634
c0864e,WJA1263 ,Canada,1583040889.0,1583040889,-81.9225,27.617,8839.2,False,227.55,347.6,7.15,,9052.56,7402,False,0,20200301T1634
a0817f,UAL395  ,United States,1583040889.0,1583040889,-111.8841,33.178,11277.6,False,315.24,82.12,0.0,,11498.58,7221,False,0,20200301T1634
c023ae,ACA127  ,Canada,1583040888.0,1583040889,-121.8844,49.5574,4366.26,False,180.9,251.26,-8.45,,4267.2,0552,False,0,20200301T1634
4bbc47,HES4801 ,Turkey,1583040889.0,1583040890,11.2958,47.5217,8374.38,False,239.4,357.78,-8.13,,,2137,False,0,20200301T1634
a64da4,N505MP  ,United States,1583040889.0,1583040889,-111.8517,33.41,548.64,False,58.32,41.42,-0.65,,541.02,2001,False,0,20200301T1634
86eaea,ANA218  ,Japan,1583040809.0,1583040851,140.2114,36.0435,3337.56,False,187.48,186.62,-3.25,,3421.38,6063,False,0,20200301T1634
4242eb,AFL1462 ,United Kingdom,1583040889.0,1583040889,50.4369,56.1441,10668.0,False,246.95,89.4,0.0,,10119.36,1506,False,0,20200301T1634
ac85fc,ASH5715 ,United States,1583040638.0,1583040638,-83.982,35.8182,228.6,False,71.3,225.0,-3.25,,297.18,,False,0,20200301T1634
a0d19e,AAL2720 ,United States,1583040889.0,1583040889,-81.2994,26.0463,6309.36,False,234.68,117.13,-9.75,,6545.58,2331,False,0,20200301T1634
4242f7,AZG6566 ,United Kingdom,1583040858.0,1583040860,26.0905,44.9867,10668.0,False,264.84,122.95,0.0,,10584.18,7652,False,0,20200301T1634
8964f9,ETD45N  ,United Arab Emirates,1583040889.0,1583040889,10.2817,51.6938,11574.78,False,229.62,286.93,-0.33,,11247.12,3272,False,0,20200301T1634
888138,HVN11   ,Viet Nam,1583040889.0,1583040889,2.5662,48.9969,,True,7.72,354.38,,,,1000,False,0,20200301T1634
888139,HVN384  ,Viet Nam,1583040889.0,1583040889,138.8518,34.7159,7932.42,False,260.82,89.89,-20.16,,8077.2,7031,False,0,20200301T1634
888137,VJC520  ,Viet Nam,1583040887.0,1583040889,105.9199,19.884,8694.42,False,225.29,334.72,-4.23,,9151.62,5701,False,0,20200301T1634
a27f07,ASA1620 ,United States,1583040889.0,1583040889,-120.7891,39.3539,10668.0,False,228.8,176.65,-0.33,,10500.36,7552,False,0,20200301T1634
a57d41,N453A   ,United States,1583040629.0,1583040680,-98.2405,30.711,,True,93.17,226.79,-5.53,,,1200,False,0,20200301T1634
8964fe,,United Arab Emirates,1583040859.0,1583040863,54.7015,24.3972,502.92,False,99.71,127.87,11.7,,45.72,3431,False,0,20200301T1634
8964fc,ETD1    ,United Arab Emirates,1583040889.0,1583040889,8.5189,50.0401,,True,11.83,67.5,,,,3273,False,0,20200301T1634
88811a,VJC452  ,Viet Nam,1583040861.0,1583040862,105.4897,20.7199,4191.0,False,128.91,285.03,-7.48,,4373.88,6005,False,0,20200301T1634
8964bf,ETD68W  ,United Arab Emirates,1583040889.0,1583040889,2.0798,38.6936,11582.4,False,219.1,295.0,0.0,,11742.42,3225,False,0,20200301T1634
888164,HVN1237 ,Viet Nam,1583040889.0,1583040889,106.3677,18.6774,9860.28,False,223.28,191.7,6.83,,10424.16,4104,False,0,20200301T1634
8964be,,United Arab Emirates,1583040843.0,1583040843,54.6434,24.4357,,True,3.86,306.56,,,,,False,0,20200301T1634
8964bd,,United Arab Emirates,1583040622.0,1583040623,54.9732,24.2946,2369.82,False,160.73,108.67,10.4,,2430.78,3446,False,0,20200301T1634
a60751,N488LF  ,United States,1583040752.0,1583040752,-75.3942,40.6085,99.06,False,0.0,0.0,0.0,,114.3,0214,False,0,20200301T1634
a57d52,ASA955  ,United States,1583040886.0,1583040889,-122.4553,47.3633,2430.78,False,131.7,359.78,-6.83,,2400.3,6743,False,0,20200301T1634
a129b0,SKW3340 ,United States,1583040889.0,1583040889,-120.1538,35.122,7315.2,False,203.89,319.19,0.33,,7330.44,6754,False,0,20200301T1634
88814f,VJC915  ,Viet Nam,1583040889.0,1583040889,104.1051,2.0233,4282.44,False,147.65,180.0,-2.6,,4526.28,1767,False,0,20200301T1634
8964d9,ABY527  ,United Arab Emirates,1583040853.0,1583040889,72.4647,20.2292,10972.8,False,201.88,283.86,0.0,,11582.4,4775,False,0,20200301T1634
888159,VJC863  ,Viet Nam,1583040888.0,1583040889,122.1363,24.7017,10965.18,False,210.71,199.54,0.0,,11536.68,7135,False,0,20200301T1634
4bbc84,HES5543 ,Turkey,1583040858.0,1583040861,28.161,44.0822,10363.2,False,220.13,339.19,0.0,,10347.96,5675,False,0,20200301T1634
a414fb,DAL927  ,United States,1583040737.0,1583040782,-122.3757,37.619,-22.86,True,21.09,298.12,,,,6030,False,0,20200301T1634
a667e8,SOO3602 ,United States,1583040881.0,1583040889,-95.0966,29.9785,769.62,False,86.98,268.31,-3.58,,822.96,1326,False,0,20200301T1634
ab9b9d,UAL1741 ,United States,1583040889.0,1583040889,-93.5953,38.055,11582.4,False,204.3,265.67,-0.33,,11612.88,6155,False,0,20200301T1634
a84706,ASA696  ,United States,1583040887.0,1583040887,-117.3423,46.2635,10668.0,False,240.29,125.77,0.33,,10309.86,3563,False,0,20200301T1634
88813c,VJC503  ,Viet Nam,1583040837.0,1583040838,107.8374,16.801,6553.2,False,197.01,154.97,-4.88,,6918.96,4151,False,0,20200301T1634
88813a,HVN311  ,Viet Nam,1583040658.0,1583040658,111.4201,23.0387,12222.48,False,197.94,263.13,0.0,,12793.98,5050,False,0,20200301T1634
750149,AXM5194 ,Malaysia,1583040797.0,1583040797,104.5871,3.4422,8839.2,False,233.86,87.1,0.0,,9456.42,,False,0,20200301T1634
4242aa,SVR366  ,United Kingdom,1583040889.0,1583040889,29.9215,59.8544,1074.42,False,88.14,154.78,-3.9,,914.4,5523,False,0,20200301T1634
e8044b,,Chile,1583040736.0,1583040738,-76.0538,-3.5999,10668.0,False,256.08,20.58,0.0,,11399.52,,False,0,20200301T1634
a0200c,N107PT  ,United States,1583040889.0,1583040889,-117.0643,32.7865,495.3,False,64.21,295.13,-3.9,,495.3,1200,False,0,20200301T1634
4242c8,ABG8628 ,United Kingdom,1583040662.0,1583040664,70.1945,32.3876,10668.0,False,240.86,30.84,0.0,,10919.46,0330,False,0,20200301T1634
4242bc,AFL1200 ,United Kingdom,1583040889.0,1583040889,40.7998,55.7034,10668.0,False,235.95,75.48,0.0,,10210.8,6643,False,0,20200301T1634
4242bb,AFL1513 ,United Kingdom,1583040889.0,1583040889,41.4453,58.5855,10363.2,False,222.06,235.09,-0.33,,9799.32,5130,False,0,20200301T1634
40655d,VIR118  ,United Kingdom,1583040889.0,1583040889,-1.7924,50.8035,6431.28,False,204.71,86.11,-7.48,,6088.38,4215,False,0,20200301T1634
00b083,,South Africa,1583040798.0,1583040881,28.1025,-26.5328,3314.7,False,140.2,38.59,-5.53,,3992.88,1524,False,0,20200301T1634
00b086,JE702   ,South Africa,1583040889.0,1583040889,26.8761,-26.7158,7307.58,False,213.69,47.24,-9.1,,7772.4,,False,0,20200301T1634
01807f,LAA192  ,Libyan Arab Jamahiriya,1583040889.0,1583040889,22.8423,34.625,11887.2,False,272.66,89.89,0.0,,12100.56,3776,False,0,20200301T1634
a6b911,NKS339  ,United States,1583040889.0,1583040889,-99.4168,32.58,11582.4,False,163.86,280.67,0.65,,11841.48,6017,False,0,20200301T1634
780aa6,CRK775  ,China,1583040889.0,1583040889,106.5456,17.7697,10363.2,False,183.67,237.47,0.0,,11010.9,5312,False,0,20200301T1634
e8045b,LAN800  ,Chile,1583040889.0,1583040889,175.8676,-37.4351,5547.36,False,219.05,133.67,7.48,,5905.5,0261,False,0,20200301T1634
780aa3,CPA321  ,China,1583040888.0,1583040888,2.6616,41.5444,4389.12,False,158.15,232.53,-4.88,,4404.36,1143,False,0,20200301T1634
345084,VLG1502 ,Spain,1583040889.0,1583040889,9.0801,45.0721,10972.8,False,201.83,310.35,0.0,,10866.12,1000,False,0,20200301T1634
